pitch_type,game_date,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,if_fielding_alignment,of_fielding_alignment
CU,5/10/2022,"Verlander, Justin",666135,434378,,ball,11,"Alex Kirilloff grounds out sharply, third baseman Alex Bregman to first baseman Yuli Gurriel.",L,R,MIN,HOU,B,,,0,0,,,,0,6,47,1,Curveball,0,5,Infield shift,Standard
SL,5/10/2022,"Verlander, Justin",668904,434378,field_out,hit_into_play,6,Royce Lewis flies out to center fielder Chas McCormick.,R,R,MIN,HOU,X,8,fly_ball,0,1,,,,2,5,40,2,Slider,0,4,Standard,Standard
SL,5/10/2022,"Verlander, Justin",668904,434378,,called_strike,14,Royce Lewis flies out to center fielder Chas McCormick.,R,R,MIN,HOU,S,,,0,0,,,,2,5,40,1,Slider,0,4,Standard,Standard
SL,5/10/2022,"Verlander, Justin",570482,434378,grounded_into_double_play,hit_into_play,14,"Gio Urshela grounds into a double play, pitcher Justin Verlander to second baseman Jose Altuve to first baseman Yuli Gurriel.   Jorge Polanco out at 2nd.    Gio Urshela out at 1st.",R,R,MIN,HOU,X,1,ground_ball,0,0,,,593871,0,5,39,1,Slider,0,4,Standard,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,walk,ball,13,Jorge Polanco walks.,L,R,MIN,HOU,B,,,3,1,,,,0,5,38,5,4-Seam Fastball,0,4,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,called_strike,4,Jorge Polanco walks.,L,R,MIN,HOU,S,,,3,0,,,,0,5,38,4,4-Seam Fastball,0,4,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,ball,11,Jorge Polanco walks.,L,R,MIN,HOU,B,,,2,0,,,,0,5,38,3,4-Seam Fastball,0,4,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,ball,9,Jorge Polanco walks.,L,R,MIN,HOU,B,,,1,0,,,,0,5,38,2,4-Seam Fastball,0,4,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,ball,11,Jorge Polanco walks.,L,R,MIN,HOU,B,,,0,0,,,,0,5,38,1,4-Seam Fastball,0,4,Infield shift,Standard
SL,5/10/2022,"Verlander, Justin",596142,434378,field_out,hit_into_play,6,"Gary Sanchez grounds out sharply, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,MIN,HOU,X,6,ground_ball,0,1,,,,2,4,30,2,Slider,0,2,Infield shift,Standard
SL,5/10/2022,"Verlander, Justin",596142,434378,,swinging_strike,9,"Gary Sanchez grounds out sharply, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,0,0,,,,2,4,30,1,Slider,0,2,Infield shift,Standard
SL,5/10/2022,"Verlander, Justin",669304,434378,field_out,hit_into_play,9,"Jose Miranda grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",R,R,MIN,HOU,X,4,ground_ball,2,2,,,,1,4,29,5,Slider,0,2,Standard,Standard
SL,5/10/2022,"Verlander, Justin",669304,434378,,called_strike,2,"Jose Miranda grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,2,1,,,,1,4,29,4,Slider,0,2,Standard,Standard
SL,5/10/2022,"Verlander, Justin",669304,434378,,ball,14,"Jose Miranda grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",R,R,MIN,HOU,B,,,1,1,,,,1,4,29,3,Slider,0,2,Standard,Standard
SL,5/10/2022,"Verlander, Justin",669304,434378,,ball,12,"Jose Miranda grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",R,R,MIN,HOU,B,,,0,1,,,,1,4,29,2,Slider,0,2,Standard,Standard
FF,5/10/2022,"Verlander, Justin",669304,434378,,foul,12,"Jose Miranda grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,0,0,,,,1,4,29,1,4-Seam Fastball,0,2,Standard,Standard
FF,5/10/2022,"Verlander, Justin",596146,434378,field_out,hit_into_play,1,Max Kepler lines out to left fielder Michael Brantley.,L,R,MIN,HOU,X,7,line_drive,0,1,,,,0,4,28,2,4-Seam Fastball,0,2,Infield shift,Standard
CU,5/10/2022,"Verlander, Justin",596146,434378,,called_strike,8,Max Kepler lines out to left fielder Michael Brantley.,L,R,MIN,HOU,S,,,0,0,,,,0,4,28,1,Curveball,0,2,Infield shift,Standard
SL,5/10/2022,"Verlander, Justin",665482,434378,strikeout,called_strike,12,Gilberto Celestino called out on strikes.,R,R,MIN,HOU,S,2,,2,2,,,,2,3,22,6,Slider,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",665482,434378,,foul,1,Gilberto Celestino called out on strikes.,R,R,MIN,HOU,S,,,2,2,,,,2,3,22,5,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",665482,434378,,ball,12,Gilberto Celestino called out on strikes.,R,R,MIN,HOU,B,,,1,2,,,,2,3,22,4,4-Seam Fastball,0,1,Standard,Standard
SL,5/10/2022,"Verlander, Justin",665482,434378,,foul,6,Gilberto Celestino called out on strikes.,R,R,MIN,HOU,S,,,1,1,,,,2,3,22,3,Slider,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",665482,434378,,ball,11,Gilberto Celestino called out on strikes.,R,R,MIN,HOU,B,,,0,1,,,,2,3,22,2,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",665482,434378,,foul,6,Gilberto Celestino called out on strikes.,R,R,MIN,HOU,S,,,0,0,,,,2,3,22,1,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",680777,434378,strikeout,swinging_strike,11,Ryan Jeffers strikes out swinging.,R,R,MIN,HOU,S,2,,0,2,,,,1,3,21,3,4-Seam Fastball,0,1,Standard,Standard
CU,5/10/2022,"Verlander, Justin",680777,434378,,foul,1,Ryan Jeffers strikes out swinging.,R,R,MIN,HOU,S,,,0,1,,,,1,3,21,2,Curveball,0,1,Standard,Standard
CU,5/10/2022,"Verlander, Justin",680777,434378,,called_strike,6,Ryan Jeffers strikes out swinging.,R,R,MIN,HOU,S,,,0,0,,,,1,3,21,1,Curveball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",666135,434378,field_out,hit_into_play,8,"Alex Kirilloff grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",L,R,MIN,HOU,X,4,ground_ball,0,1,,,,0,3,20,2,4-Seam Fastball,0,1,Infield shift,Standard
CU,5/10/2022,"Verlander, Justin",666135,434378,,called_strike,6,"Alex Kirilloff grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.",L,R,MIN,HOU,S,,,0,0,,,,0,3,20,1,Curveball,0,1,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",668904,434378,strikeout,swinging_strike,1,Royce Lewis strikes out swinging.,R,R,MIN,HOU,S,2,,0,2,,,,2,2,15,4,4-Seam Fastball,0,1,Standard,Standard
SL,5/10/2022,"Verlander, Justin",668904,434378,,foul,14,Royce Lewis strikes out swinging.,R,R,MIN,HOU,S,,,0,2,,,,2,2,15,3,Slider,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",668904,434378,,foul,5,Royce Lewis strikes out swinging.,R,R,MIN,HOU,S,,,0,1,,,,2,2,15,2,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",668904,434378,,foul,3,Royce Lewis strikes out swinging.,R,R,MIN,HOU,S,,,0,0,,,,2,2,15,1,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",570482,434378,field_out,hit_into_play,6,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,X,5,ground_ball,1,2,,,,1,2,14,7,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",570482,434378,,foul,5,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,1,2,,,,1,2,14,6,4-Seam Fastball,0,1,Standard,Standard
FF,5/10/2022,"Verlander, Justin",570482,434378,,foul,5,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,1,2,,,,1,2,14,5,4-Seam Fastball,0,1,Standard,Standard
CU,5/10/2022,"Verlander, Justin",570482,434378,,ball,14,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,B,,,0,2,,,,1,2,14,4,Curveball,0,1,Standard,Standard
SL,5/10/2022,"Verlander, Justin",570482,434378,,foul,6,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,0,2,,,,1,2,14,3,Slider,0,1,Standard,Standard
SL,5/10/2022,"Verlander, Justin",570482,434378,,called_strike,12,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,0,1,,,,1,2,14,2,Slider,0,1,Standard,Standard
SL,5/10/2022,"Verlander, Justin",570482,434378,,called_strike,6,"Gio Urshela grounds out, third baseman Alex Bregman to first baseman Yuli Gurriel.",R,R,MIN,HOU,S,,,0,0,,,,1,2,14,1,Slider,0,1,Standard,Standard
SL,5/10/2022,"Verlander, Justin",593871,434378,field_out,hit_into_play,5,Jorge Polanco flies out to right fielder Kyle Tucker.,L,R,MIN,HOU,X,9,fly_ball,3,2,,,,0,2,13,6,Slider,0,1,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,ball,11,Jorge Polanco flies out to right fielder Kyle Tucker.,L,R,MIN,HOU,B,,,2,2,,,,0,2,13,5,4-Seam Fastball,0,1,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,swinging_strike,4,Jorge Polanco flies out to right fielder Kyle Tucker.,L,R,MIN,HOU,S,,,2,1,,,,0,2,13,4,4-Seam Fastball,0,1,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,ball,11,Jorge Polanco flies out to right fielder Kyle Tucker.,L,R,MIN,HOU,B,,,1,1,,,,0,2,13,3,4-Seam Fastball,0,1,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",593871,434378,,called_strike,4,Jorge Polanco flies out to right fielder Kyle Tucker.,L,R,MIN,HOU,S,,,1,0,,,,0,2,13,2,4-Seam Fastball,0,1,Infield shift,Standard
CU,5/10/2022,"Verlander, Justin",593871,434378,,ball,11,Jorge Polanco flies out to right fielder Kyle Tucker.,L,R,MIN,HOU,B,,,0,0,,,,0,2,13,1,Curveball,0,1,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",596142,434378,field_out,hit_into_play,3,Gary Sanchez lines out to left fielder Michael Brantley.,R,R,MIN,HOU,X,7,line_drive,0,0,,,,2,1,7,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",669304,434378,field_out,hit_into_play,2,Jose Miranda pops out to catcher Martin Maldonado in foul territory.,R,R,MIN,HOU,X,2,popup,0,0,,,,1,1,6,1,4-Seam Fastball,0,0,Standard,Standard
SL,5/10/2022,"Verlander, Justin",596146,434378,strikeout,foul_tip,3,Max Kepler strikes out on a foul tip.,L,R,MIN,HOU,S,2,,0,2,,,,0,1,5,4,Slider,0,0,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",596146,434378,,foul,2,Max Kepler strikes out on a foul tip.,L,R,MIN,HOU,S,,,0,2,,,,0,1,5,3,4-Seam Fastball,0,0,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",596146,434378,,foul,3,Max Kepler strikes out on a foul tip.,L,R,MIN,HOU,S,,,0,1,,,,0,1,5,2,4-Seam Fastball,0,0,Infield shift,Standard
FF,5/10/2022,"Verlander, Justin",596146,434378,,foul,5,Max Kepler strikes out on a foul tip.,L,R,MIN,HOU,S,,,0,0,,,,0,1,5,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",647351,434378,field_out,hit_into_play,2,Abraham Toro lines out to third baseman Alex Bregman.,L,R,HOU,SEA,X,5,line_drive,1,2,,,,1,7,55,4,4-Seam Fastball,2,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",647351,434378,,ball,12,Abraham Toro lines out to third baseman Alex Bregman.,L,R,HOU,SEA,B,,,0,2,,,,1,7,55,3,4-Seam Fastball,2,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",647351,434378,,foul,14,Abraham Toro lines out to third baseman Alex Bregman.,L,R,HOU,SEA,S,,,0,1,,,,1,7,55,2,Slider,2,7,Infield shift,Standard
CU,5/4/2022,"Verlander, Justin",647351,434378,,called_strike,13,Abraham Toro lines out to third baseman Alex Bregman.,L,R,HOU,SEA,S,,,0,0,,,,1,7,55,1,Curveball,2,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",553993,434378,home_run,hit_into_play,6,Eugenio Suarez homers (4) on a fly ball to left center field.   J.P. Crawford scores.,R,R,HOU,SEA,X,,fly_ball,2,2,,,641487,1,7,54,5,Slider,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",553993,434378,,ball,14,Eugenio Suarez homers (4) on a fly ball to left center field.   J.P. Crawford scores.,R,R,HOU,SEA,B,,,1,2,,,641487,1,7,54,4,Slider,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",553993,434378,,foul,8,Eugenio Suarez homers (4) on a fly ball to left center field.   J.P. Crawford scores.,R,R,HOU,SEA,S,,,1,1,,,641487,1,7,54,3,Slider,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",553993,434378,,swinging_strike,8,Eugenio Suarez homers (4) on a fly ball to left center field.   J.P. Crawford scores.,R,R,HOU,SEA,S,,,1,0,,,641487,1,7,54,2,Slider,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",553993,434378,,ball,12,Eugenio Suarez homers (4) on a fly ball to left center field.   J.P. Crawford scores.,R,R,HOU,SEA,B,,,0,0,,,641487,1,7,54,1,Slider,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",608385,434378,strikeout,swinging_strike_blocked,14,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,2,,1,2,,,641487,0,7,53,6,Slider,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",608385,434378,,foul,14,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,,,1,2,,,641487,0,7,53,5,Slider,0,7,Infield shift,Standard
CU,5/4/2022,"Verlander, Justin",608385,434378,,foul,6,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,,,1,2,,,641487,0,7,53,4,Curveball,0,7,Infield shift,Standard
CU,5/4/2022,"Verlander, Justin",608385,434378,,called_strike,6,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,,,1,1,,,641487,0,7,53,3,Curveball,0,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",608385,434378,,foul,6,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,,,1,0,,,641487,0,7,53,2,4-Seam Fastball,0,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",608385,434378,,ball,12,Jesse Winker strikes out swinging.,L,R,HOU,SEA,B,,,0,0,,,641487,0,7,53,1,4-Seam Fastball,0,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",641487,434378,single,hit_into_play,4,J.P. Crawford singles on a sharp ground ball to center fielder Chas McCormick.,L,R,HOU,SEA,X,8,ground_ball,3,2,,,,0,7,52,6,4-Seam Fastball,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",641487,434378,,ball,14,J.P. Crawford singles on a sharp ground ball to center fielder Chas McCormick.,L,R,HOU,SEA,B,,,2,2,,,,0,7,52,5,Slider,0,7,Infield shift,Standard
CU,5/4/2022,"Verlander, Justin",641487,434378,,foul,8,J.P. Crawford singles on a sharp ground ball to center fielder Chas McCormick.,L,R,HOU,SEA,S,,,2,1,,,,0,7,52,4,Curveball,0,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",641487,434378,,foul,6,J.P. Crawford singles on a sharp ground ball to center fielder Chas McCormick.,L,R,HOU,SEA,S,,,2,0,,,,0,7,52,3,4-Seam Fastball,0,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",641487,434378,,ball,13,J.P. Crawford singles on a sharp ground ball to center fielder Chas McCormick.,L,R,HOU,SEA,B,,,1,0,,,,0,7,52,2,4-Seam Fastball,0,7,Infield shift,Standard
SL,5/4/2022,"Verlander, Justin",641487,434378,,ball,6,J.P. Crawford singles on a sharp ground ball to center fielder Chas McCormick.,L,R,HOU,SEA,B,,,0,0,,,,0,7,52,1,Slider,0,7,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",664034,434378,field_out,hit_into_play,1,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,X,4,ground_ball,3,2,,,,2,6,46,8,4-Seam Fastball,0,5,Standard,Standard
FF,5/4/2022,"Verlander, Justin",664034,434378,,ball,12,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,B,,,2,2,,,,2,6,46,7,4-Seam Fastball,0,5,Standard,Standard
SL,5/4/2022,"Verlander, Justin",664034,434378,,foul,9,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,S,,,2,2,,,,2,6,46,6,Slider,0,5,Standard,Standard
SL,5/4/2022,"Verlander, Justin",664034,434378,,foul,3,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,S,,,2,2,,,,2,6,46,5,Slider,0,5,Standard,Standard
FF,5/4/2022,"Verlander, Justin",664034,434378,,ball,12,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,B,,,1,2,,,,2,6,46,4,4-Seam Fastball,0,5,Standard,Standard
FF,5/4/2022,"Verlander, Justin",664034,434378,,called_strike,7,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,S,,,1,1,,,,2,6,46,3,4-Seam Fastball,0,5,Standard,Standard
SL,5/4/2022,"Verlander, Justin",664034,434378,,foul,3,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,S,,,1,0,,,,2,6,46,2,Slider,0,5,Standard,Standard
SL,5/4/2022,"Verlander, Justin",664034,434378,,ball,14,"Ty France grounds out, second baseman Niko Goodrum to first baseman Yuli Gurriel.",R,R,HOU,SEA,B,,,0,0,,,,2,6,46,1,Slider,0,5,Standard,Standard
FF,5/4/2022,"Verlander, Justin",624428,434378,field_out,hit_into_play,9,Adam Frazier lines out sharply to right fielder Kyle Tucker.,L,R,HOU,SEA,X,9,line_drive,2,2,,,,1,6,45,6,4-Seam Fastball,0,5,Infield shift,Standard
CU,5/4/2022,"Verlander, Justin",624428,434378,,ball,9,Adam Frazier lines out sharply to right fielder Kyle Tucker.,L,R,HOU,SEA,B,,,1,2,,,,1,6,45,5,Curveball,0,5,Infield shift,Standard
CU,5/4/2022,"Verlander, Justin",624428,434378,,foul,1,Adam Frazier lines out sharply to right fielder Kyle Tucker.,L,R,HOU,SEA,S,,,1,2,,,,1,6,45,4,Curveball,0,5,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",624428,434378,,foul_tip,12,Adam Frazier lines out sharply to right fielder Kyle Tucker.,L,R,HOU,SEA,S,,,1,1,,,,1,6,45,3,4-Seam Fastball,0,5,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",624428,434378,,ball,12,Adam Frazier lines out sharply to right fielder Kyle Tucker.,L,R,HOU,SEA,B,,,0,1,,,,1,6,45,2,4-Seam Fastball,0,5,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",624428,434378,,foul,2,Adam Frazier lines out sharply to right fielder Kyle Tucker.,L,R,HOU,SEA,S,,,0,0,,,,1,6,45,1,4-Seam Fastball,0,5,Infield shift,Standard
FF,5/4/2022,"Verlander, Justin",620443,434378,field_out,hit_into_play,7,"Luis Torrens grounds out, shortstop Aledmys Diaz to first baseman Yuli Gurriel.",R,R,HOU,SEA,X,6,ground_ball,0,0,,,,0,6,44,1,4-Seam Fastball,0,5,Standard,Standard
FF,5/4/2022,"Verlander, Justin",672284,434378,field_out,hit_into_play,2,Jarred Kelenic pops out to third baseman Alex Bregman in foul territory.,L,R,HOU,SEA,X,5,popup,0,0,,,,2,5,40,1,4-Seam Fastball,0,5,Infield shift,Standard
